date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:17:02	518781/518781	---MCZ	200	added ('OK')	application/javascript	etag:%227ea7d-5c9cf26308f14-gzip%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/js/app.js?version=1.9.8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/js/appa61a.js	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:17:03	335471/335471	---MCZ	200	added ('OK')	application/javascript	etag:%2251e6f-5c9cf263a9390-gzip%22	http://localhost/wordpress/wp-content/plugins/lumise/core/assets/js/vendors.js?version=1.9.8	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/plugins/lumise/core/assets/js/vendorsa61a.js	(from http://localhost/wordpress/design-editor/?product_base=12&product_cms=16)
17:17:03	1736/1736	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:01%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/182	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/182.json	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:04	43117/43117	---M--	200	added ('OK')	image/jpeg	etag:%22a86d-5c9e70ad4d6c5%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-38-600x800.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-38-600x800.jpg	(from http://localhost/wordpress/product/custom-cotton-t-shirts/)
17:17:04	817/817	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-cotton-hoodies/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-cotton-hoodies/feed/index.html	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:04	2495/2495	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:03%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-cotton-hoodies%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embedfc9d.json	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:04%20GMT	http://localhost/wordpress/?p=182	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index7b17.html	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:05	2618/2618	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:04%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-cotton-hoodies%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed516d	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:07	1730/1730	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:06%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/201	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/201.json	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:07	811/811	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-denim-jacket/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-denim-jacket/feed/index.html	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:07	28297/28297	---M--	200	added ('OK')	image/jpeg	etag:%226e89-5c9e354d8e02d%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-56.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-56.jpg	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:07%20GMT	http://localhost/wordpress/?p=201	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index5721.html	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:08	2485/2485	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:07%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-denim-jacket%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embedf0e2.json	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:08	34714/34714	---M--	200	added ('OK')	image/jpeg	etag:%22879a-5c9e70c89cf73%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-56-600x801.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-56-600x801.jpg	(from http://localhost/wordpress/product/custom-cotton-hoodies/)
17:17:08	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:08%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-denim-jacket%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed79cd	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:09	58542/58542	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:26:20%20GMT	http://localhost/wordpress/product-category/uncategorized/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product-category/uncategorized/index.html	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:11	1754/1754	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:10%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/196	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/196.json	(from http://localhost/wordpress/product/custom-full-sleeve-t-shirts/)
17:17:12	43555/43555	---M--	200	added ('OK')	image/jpeg	etag:%22aa23-5c9e3551e746a%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-59.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-59.jpg	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:12	835/835	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-full-sleeve-t-shirts/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-full-sleeve-t-shirts/feed/index.html	(from http://localhost/wordpress/product/custom-full-sleeve-t-shirts/)
17:17:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:12%20GMT	http://localhost/wordpress/?p=196	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/indexf45e.html	(from http://localhost/wordpress/product/custom-full-sleeve-t-shirts/)
17:17:13	2525/2525	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:12%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-full-sleeve-t-shirts%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed3087.json	(from http://localhost/wordpress/product/custom-full-sleeve-t-shirts/)
17:17:14	49080/49080	---M--	200	added ('OK')	image/jpeg	etag:%22bfb8-5c9e70c63ad0d%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-59-600x801.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-59-600x801.jpg	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:15	2648/2648	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:13%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-full-sleeve-t-shirts%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed12fe	(from http://localhost/wordpress/product/custom-full-sleeve-t-shirts/)
17:17:16	15343/15343	---M--	200	added ('OK')	image/jpeg	etag:%223bef-5c9e356be9bea%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-28.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-28.jpg	(from http://localhost/wordpress/product/custom-full-sleeve-t-shirts/)
17:17:16	1792/1792	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:15%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/186	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/186.json	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:17	839/839	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-women-poly-t-shirts/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-women-poly-t-shirts/feed/index.html	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:17%20GMT	http://localhost/wordpress/?p=186	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index146c.html	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:17	2541/2541	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:16%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-women-poly-t-shirts%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed5529.json	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:18	2667/2667	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:17%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-women-poly-t-shirts%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed4f7c	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:19	17932/17932	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:26:31%20GMT	http://localhost/wordpress/product-category/polyster/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product-category/polyster/index.html	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:20	347569/347569	---MCZ	200	added ('OK')	application/javascript	etag:%2254db1-5c9fb9a32fb26-gzip%22	http://localhost/wordpress/wp-content/cache/min/1/1555817216ac8730fc8ce47043bf87fa.js	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/cache/min/1/1555817216ac8730fc8ce47043bf87fa.js	(from http://localhost/wordpress/product/custom-denim-jacket/)
17:17:21	1740/1740	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:20%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/199	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/199.json	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:21	821/821	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-polo-t-shirts/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-polo-t-shirts/feed/index.html	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:21	28822/28822	---M--	200	added ('OK')	image/jpeg	etag:%227096-5c9e355a012f1%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-07.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-07.jpg	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:22	35650/35650	---M--	200	added ('OK')	image/jpeg	etag:%228b42-5c9e70bfb6f8d%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-07-600x800.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-07-600x800.jpg	(from http://localhost/wordpress/product/custom-women-poly-t-shirts/)
17:17:22	2511/2511	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:21%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-polo-t-shirts%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embedb070.json	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:21%20GMT	http://localhost/wordpress/?p=199	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index5051.html	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:23	2634/2634	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:22%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-polo-t-shirts%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed8a52	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:24	1670/1670	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:23%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/175	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/175.json	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:25	817/817	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-nylon-t-shirts/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-nylon-t-shirts/feed/index.html	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:25%20GMT	http://localhost/wordpress/?p=175	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/indexa09e.html	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:26	2502/2502	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:24%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-nylon-t-shirts%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed8ee6.json	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:26	62501/62501	---M--	200	added ('OK')	image/jpeg	etag:%22f425-5c9e3545ae7b1%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-48.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-48.jpg	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:27	2625/2625	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:26%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-nylon-t-shirts%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed062b	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:28	17780/17780	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Aug%202021%2011:26:39%20GMT	http://localhost/wordpress/product-category/nylon/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product-category/nylon/index.html	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:28	64921/64921	---M--	200	added ('OK')	image/jpeg	etag:%22fd99-5c9e70cc300d6%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-48-600x800.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-32-48-600x800.jpg	(from http://localhost/wordpress/product/custom-polo-t-shirts/)
17:17:30	1527/1527	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:28%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/190	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/190.json	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:30	814/814	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-women-hoodies/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-women-hoodies/feed/index.html	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:30	25750/25750	---M--	200	added ('OK')	image/jpeg	etag:%226496-5c9e70aaeb222%22	http://localhost/wordpress/wp-content/uploads/2021/08/a465b2ea22cebf3a91748622c424bd55-600x798.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/a465b2ea22cebf3a91748622c424bd55-600x798.jpg	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:30	37581/37581	---M--	200	added ('OK')	image/jpeg	etag:%2292cd-5c9e3e3dcebcc%22	http://localhost/wordpress/wp-content/uploads/2021/08/a465b2ea22cebf3a91748622c424bd55.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/a465b2ea22cebf3a91748622c424bd55.jpg	(from http://localhost/wordpress/product/custom-nylon-t-shirts/)
17:17:31	2490/2490	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:30%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-women-hoodies%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed6c25.json	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:30%20GMT	http://localhost/wordpress/?p=190	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index261b.html	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:32	2613/2613	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:31%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-women-hoodies%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed63de	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:32	22438/22438	---M--	200	added ('OK')	image/jpeg	etag:%2257a6-5c9e355647f45%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-03.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-03.jpg	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:33	1794/1794	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:32%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/174	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/174.json	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:34	829/829	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-polyester-t-shirts/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-polyester-t-shirts/feed/index.html	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:34	27367/27367	---M--	200	added ('OK')	image/jpeg	etag:%226ae7-5c9e70c2e2b4d%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-03-600x800.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-03-600x800.jpg	(from http://localhost/wordpress/product/custom-women-hoodies/)
17:17:34	2515/2515	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:33%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-polyester-t-shirts%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed7949.json	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Aug%202021%2011:47:34%20GMT	http://localhost/wordpress/?p=174	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/index0325.html	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:35	2638/2638	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Aug%202021%2011:47:34%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-polyester-t-shirts%2F&format=xml	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed6e38	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:35	14583/14583	---M--	200	added ('OK')	image/jpeg	etag:%2238f7-5c9e356178142%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-16.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-16.jpg	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:36	22895/22895	---M--	200	added ('OK')	image/jpeg	etag:%22596f-5c9e70baf8c05%22	http://localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-16-600x800.jpg	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-content/uploads/2021/08/photo_2021-08-19_11-33-16-600x800.jpg	(from http://localhost/wordpress/product/custom-polyester-t-shirts/)
17:17:37	1724/1724	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:36%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/197	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/wp/v2/product/197.json	(from http://localhost/wordpress/product/custom-tank-tops/)
17:17:37	811/811	---M-Z	200	added ('OK')	application/rss+xml	etag:%223f00ca8158440d5830f0becb3596feec-gzip%22	http://localhost/wordpress/product/custom-tank-tops/feed/	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/product/custom-tank-tops/feed/index.html	(from http://localhost/wordpress/product/custom-tank-tops/)
17:17:38	2499/2499	---M--	200	added ('OK')	application/json	date:Fri,%2020%20Aug%202021%2011:47:37%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fcustom-tank-tops%2F	C:/Users/defaultuser0.DESKTOP-51IDFF9/Documents/photo%20editor%20js%20code/kkko/localhost/wordpress/wp-json/oembed/1.0/embed5a83.json	(from http://localhost/wordpress/product/custom-tank-tops/)
